"ID","year","place","sowing","varietyID","variety","block","plot","ind","CanopyArea_20170726","CanopyArea_20170802","CanopyArea_20170809","CanopyArea_20170812","CanopyArea_20170813","CanopyArea_20170814","CanopyArea_20170819","CanopyArea_20170829","CanopyArea_20170904","CanopyArea_20170905","CanopyArea_20170909","CanopyArea_20170910","CanopyArea_20170911","CanopyArea_20170919","CanopyArea_20170920","CanopyArea_20170921"
NA,2017,"Tottori","Jul",10,"GmWMC010","D1",100,NA,0.037179082,0.047152512,0.088890834,0.13254696,0.095309768,0.150725489,0.134153276,0.149956412,0.132603463,0.115546043,0.084725,0.112642893,0.075757346,0.067263002,0.079821419,0.034436102
NA,2017,"Tottori","Jul",5,"GmJMC005","D1",101,NA,0.068127882,0.101610091,0.167328299,0.24121281,0.260212606,0.279881373,0.244699171,0.29552855,0.180136276,0.1843834,0.17084375,0.306517454,0.215057368,0.116192442,0.15656026,0.163969092
NA,2017,"Tottori","Jul",147,"GmWMC147","D1",102,NA,0.03775797,0.151019018,0.229577303,0.349640754,0.36536497,0.398591908,0.397486575,0.437293855,0.3206842,0.445650948,0.43520625,0.543093992,0.472432537,0.381619675,0.44765409,0.41261089
NA,2017,"Tottori","Jul",182,"GmWMC182","D1",103,NA,0.033821531,0.078033835,0.186375006,0.283299302,0.267302749,0.325809827,0.302061023,0.361706128,0.237612546,0.33476778,0.33985,0.390042556,0.375657664,0.354388944,0.436365774,0.415843596
NA,2017,"Tottori","Jul",183,"GmWMC183","D1",104,NA,0.023408784,0.085827098,0.174749819,0.277923786,0.298763225,0.351428334,0.324430278,0.468632499,0.332966687,0.447409518,0.45776875,0.534775883,0.500452765,0.451868371,0.548445727,0.495174557
NA,2017,"Tottori","Jul",93,"GmJMC093","D1",105,NA,0.074097664,0.181709826,0.266126892,0.392554249,0.404382474,0.4560127,0.453707139,0.520031868,0.427311027,0.476119505,0.49888125,0.592411644,0.55179962,0.486837942,0.57612381,0.541547471
NA,2017,"Tottori","Jul",155,"GmWMC155","D1",106,NA,0.050565867,0.135039555,0.226241649,0.351515671,0.367237941,0.410558663,0.465611124,0.469259843,0.32583625,0.442640063,0.550075,0.571770738,0.538774409,0.509275586,0.592947742,0.565343302
NA,2017,"Tottori","Jul",58,"GmJMC058","D1",107,NA,0.040167591,0.105098901,0.223854611,0.31357552,0.340223734,0.391001239,0.385416585,0.445292481,0.406589482,0.460612115,0.4360875,0.552752878,0.518727646,0.439516184,0.515608306,0.462588185
NA,2017,"Tottori","Jul",108,"GmWMC108","D1",108,NA,0.033589976,0.088226398,0.170242346,0.26424426,0.25284016,0.286163306,0.279996112,0.327423248,0.217838978,0.312559173,0.27075625,0.326646748,0.247921995,0.154387362,0.243588834,0.189960397
NA,2017,"Tottori","Jul",224,"5002T","D1",109,NA,0.057049412,0.129216934,0.198173796,0.29718841,0.298779512,0.325286333,0.314739701,0.363794896,0.295583413,0.359201245,0.29826875,0.357890376,0.330248496,0.274993438,0.351696168,0.32620082
NA,2017,"Tottori","Jul",146,"GmWMC146","D1",110,NA,0.063800694,0.164801602,0.221101766,0.337836145,0.357873088,0.388293792,0.374646972,0.491223983,0.395790785,0.506215033,0.473875,0.553529117,0.562157585,0.486817971,0.590719024,0.594973562
NA,2017,"Tottori","Jul",141,"GmWMC141","D1",111,NA,0.033336713,0.099407259,0.165982877,0.284137633,0.290337572,0.325122741,0.291526584,0.302835672,0.121650205,0.186168615,0.26625,0.341157128,0.340474513,0.289352731,0.403991463,0.376947396
NA,2017,"Tottori","Jul",127,"GmWMC127","D1",112,NA,0.073837164,0.160378077,0.237104224,0.393047052,0.394952475,0.413298829,0.465493536,0.531573557,0.397635219,0.535977498,0.50309375,0.579374354,0.569574982,0.491601074,0.563634301,0.553449708
NA,2017,"Tottori","Jul",23,"GmJMC023","D1",113,NA,0.075711314,0.15047724,0.246019968,0.359695064,0.373671187,0.391688326,0.391309784,0.404686266,0.289555514,0.367288003,0.3817125,0.427196187,0.318712418,0.241411866,0.344206805,0.27119295
NA,2017,"Tottori","Jul",156,"GmWMC156","D1",114,NA,0.055414054,0.120066251,0.183014552,0.284471832,0.277096485,0.328664508,0.360038479,0.427726871,0.392998374,0.443732508,0.4731875,0.498054477,0.462046298,0.409649254,0.475730158,0.449873449
NA,2017,"Tottori","Jul",88,"GmJMC088","D1",115,NA,0.071413071,0.10680163,0.15312387,0.248536879,0.260299468,0.29670681,0.275991227,0.357243437,0.266402201,0.365769238,0.34200625,0.347852192,0.367043306,0.327138242,0.412139312,0.395617572
NA,2017,"Tottori","Jul",138,"GmWMC138","D1",116,NA,0.033915601,0.114041208,0.171048359,0.272837155,0.280874999,0.295512589,0.295137206,0.319474525,0.21118253,0.261160968,0.2945,0.325808762,0.299052077,0.28599757,0.349887143,0.326641644
NA,2017,"Tottori","Jul",142,"GmWMC142","D1",117,NA,0.038069122,0.16395619,0.261055211,0.365484081,0.387514882,0.430345115,0.376929549,0.426857145,0.324744016,0.397290273,0.43088125,0.468769089,0.467258267,0.401401149,0.467386935,0.447634757
NA,2017,"Tottori","Jul",170,"GmWMC170","D1",118,NA,0.040543868,0.097496154,0.16183501,0.271268116,0.282134504,0.311372833,0.317859223,0.349594127,0.228307944,0.336965993,0.3612375,0.391339229,0.380473788,0.320098394,0.381812817,0.354136936
NA,2017,"Tottori","Jul",16,"GmJMC016","D1",119,NA,0.065913635,0.154668574,0.240917286,0.33627277,0.3627971,0.383165182,0.346515939,0.373525844,0.251636426,0.272804833,0.27031875,0.341210054,0.275989347,0.165241709,0.242250156,0.16120314
NA,2017,"Tottori","Jul",180,"GmJMC180","D1",120,NA,0.061369364,0.151644146,0.205768919,0.328331282,0.339023947,0.362986109,0.372426647,0.420683518,0.35463621,0.446983198,0.43683125,0.445076151,0.436419995,0.388909163,0.458747032,0.415532426
NA,2017,"Tottori","Jul",119,"GmWMC119","D1",121,NA,0.065870218,0.173857027,0.226588855,0.341274436,0.351320406,0.387214084,0.353716432,0.350670591,0.200157143,0.249144073,0.2788,0.340821934,0.272869705,0.161716792,0.209651525,0.169786235
NA,2017,"Tottori","Jul",51,"GmJMC051","D1",122,NA,0.059914908,0.174625042,0.246522176,0.329061989,0.374925263,0.41552368,0.347352884,0.445577637,0.289864637,0.389536578,0.34296875,0.441847702,0.399106815,0.284859211,0.357615298,0.296086518
NA,2017,"Tottori","Jul",104,"GmJMC104","D1",123,NA,0.072809638,0.126686654,0.18846444,0.287196409,0.31013677,0.347952004,0.358143248,0.440002837,0.354883508,0.475413413,0.46241875,0.497198849,0.478313675,0.392503979,0.47971725,0.424443978
NA,2017,"Tottori","Jul",67,"GmJMC067","D1",124,NA,0.049712007,0.089893406,0.132359735,0.218492901,0.23122228,0.259309679,0.281891343,0.347541004,0.226556247,0.333662013,0.31391875,0.356320256,0.34591268,0.288963293,0.347738022,0.326996032
NA,2017,"Tottori","Jul",161,"GmJMC161","D1",125,NA,0.061991669,0.106331296,0.196065762,0.29766422,0.325196539,0.366740546,0.332474632,0.38236568,0.269060659,0.39482561,0.4056875,0.485749321,0.48628714,0.453236398,0.545066469,0.513611356
NA,2017,"Tottori","Jul",190,"GmWMC190","D1",126,NA,0.03111523,0.084957872,0.147146973,0.22606054,0.24553286,0.268732578,0.303513572,0.369063153,0.317067461,0.392227723,0.38065625,0.422053602,0.411839855,0.383596824,0.43834123,0.430555003
NA,2017,"Tottori","Jul",123,"GmWMC123","D1",127,NA,0.06278764,0.155121048,0.223153999,0.334278902,0.350370348,0.381251156,0.391918471,0.425588201,0.344033291,0.436938033,0.4307375,0.4784809,0.43587335,0.383077573,0.435996733,0.39532369
NA,2017,"Tottori","Jul",22,"GmWMC022","D1",128,NA,0.048163482,0.120078158,0.189766461,0.28784215,0.322688387,0.338210101,0.316040078,0.371843424,0.286526109,0.394945513,0.34860625,0.378840013,0.38922952,0.300346877,0.361566209,0.303450865
NA,2017,"Tottori","Jul",62,"GmJMC062","D1",129,NA,0.068764658,0.170445614,0.259877192,0.375374124,0.404936222,0.417732172,0.40622262,0.45670585,0.357335884,0.47236256,0.45770625,0.442385777,0.463865303,0.419964379,0.47715567,0.428342242
NA,2017,"Tottori","Jul",102,"GmJMC102","D1",130,NA,0.018046833,0.049849493,0.093057301,0.159180969,0.169767132,0.205937789,0.216415967,0.23823358,0.155097313,0.216344078,0.24230625,0.244330109,0.189035219,0.182786408,0.235925804,0.206564753
NA,2017,"Tottori","Jul",42,"GmWMC042","D1",131,NA,0.039111121,0.105884776,0.16861172,0.253600852,0.270522087,0.287602916,0.25820096,0.300333428,0.104174451,0.162521178,0.17326875,0.231442774,0.103881248,0.019651661,0.067397035,0.049648838
NA,2017,"Tottori","Jul",27,"GmWMC027","D1",132,NA,0.064191443,0.158443157,0.255487521,0.38296442,0.408361858,0.430631401,0.407308573,0.42384875,0.245392142,0.36375754,0.44686875,0.48073905,0.416929301,0.319609099,0.440077894,0.406266487
NA,2017,"Tottori","Jul",11,"GmWMC011","D1",133,NA,0.053568848,0.191676152,0.264186261,0.406913503,0.424328253,0.443980508,0.452911695,0.490347129,0.409979531,0.540373923,0.48685,0.484893694,0.497078651,0.38011185,0.515926694,0.444341545
NA,2017,"Tottori","Jul",99,"GmJMC099","D1",134,NA,0.070588156,0.206435126,0.298981222,0.427582898,0.459002637,0.472887215,0.440765619,0.473644116,0.364837269,0.448128933,0.48615,0.501018299,0.512167916,0.478599822,0.550363294,0.500360717
NA,2017,"Tottori","Jul",45,"GmWMC045","D1",135,NA,0.063077084,0.144648666,0.243794132,0.374620758,0.383274911,0.39691509,0.364679719,0.449355954,0.285835734,0.412491245,0.4183375,0.398519441,0.382321069,0.276131797,0.383556717,0.34876926
NA,2017,"Tottori","Jul",69,"GmJMC069","D1",136,NA,0.054552958,0.159806531,0.266852304,0.369063982,0.38861152,0.41900001,0.420319262,0.477565011,0.304465547,0.398369395,0.4175875,0.448207571,0.377740567,0.293946107,0.409664565,0.333755327
NA,2017,"Tottori","Jul",82,"GmJMC082","D1",137,NA,0.091413651,0.194379086,0.294194745,0.435484736,0.464485826,0.480077083,0.498438731,0.567631534,0.451577183,0.55714695,0.538025,0.502385539,0.489774353,0.446066738,0.501809063,0.506713763
NA,2017,"Tottori","Jul",24,"GmWMC024","D1",138,NA,0.051224352,0.128937115,0.201577651,0.297817159,0.304664439,0.314023024,0.282576116,0.294345152,0.198333317,0.284395408,0.28605,0.346943639,0.280032629,0.137591582,0.224521711,0.190582736
NA,2017,"Tottori","Jul",97,"GmJMC097","D1",139,NA,0.073279985,0.162062946,0.268681334,0.372706191,0.407552952,0.437445008,0.487233353,0.565122161,0.466126572,0.564461003,0.57609375,0.568515826,0.580159144,0.508956046,0.546188064,0.525548167
NA,2017,"Tottori","Jul",150,"GmWMC150","D1",140,NA,0.029856149,0.069174878,0.125769029,0.214074669,0.222101728,0.245715184,0.284907111,0.323445322,0.163680629,0.294080865,0.3033875,0.316890833,0.342444317,0.317232526,0.3942372,0.363057131
NA,2017,"Tottori","Jul",149,"GmJMC149","D1",141,NA,0.036252861,0.09123892,0.185246588,0.30672726,0.322558094,0.357260389,0.381792129,0.461724595,0.351400722,0.465714633,0.47509375,0.45447041,0.488615091,0.456901114,0.49925472,0.475026325
NA,2017,"Tottori","Jul",206,"C1290","D1",142,NA,0.037750734,0.091030544,0.150402026,0.238544877,0.243317869,0.259964047,0.299384183,0.342607805,0.248617325,0.31984658,0.34433125,0.351018895,0.353622248,0.351183566,0.382348288,0.367275208
NA,2017,"Tottori","Jul",1,"GmWMC001","D1",143,NA,0.043684336,0.113017189,0.115247459,0.14973275,0.141667146,0.153743762,0.117829392,0.113499217,0.010201059,0.013655563,0.01996875,0.013204887,0.009302376,7.99e-05,0,3.46e-05
NA,2017,"Tottori","Jul",71,"GmWMC071","D1",144,NA,0.0434166,0.140487099,0.226216849,0.336578648,0.346488685,0.369750638,0.370628253,0.404301306,0.337242889,0.392067853,0.3872625,0.414114792,0.373310864,0.371024954,0.420243744,0.405661435
NA,2017,"Tottori","Jul",96,"GmJMC096","D1",145,NA,0.0361805,0.150298632,0.228889092,0.333593509,0.349892605,0.369137168,0.372855495,0.452278803,0.297675145,0.419592138,0.4118125,0.43271807,0.434619839,0.419375229,0.482597217,0.444600853
NA,2017,"Tottori","Jul",125,"GmWMC125","D1",146,NA,0.058959743,0.151019018,0.221758977,0.34005659,0.344013106,0.374396651,0.410075333,0.488907091,0.310761352,0.424548108,0.51436875,0.495081833,0.49528792,0.484331557,0.513227629,0.475432574
NA,2017,"Tottori","Jul",64,"GmJMC064","D1",147,NA,0.029950218,0.061792414,0.129389887,0.215434125,0.202242812,0.24640227,0.215440684,0.302415067,0.165679624,0.265890455,0.21534375,0.2238568,0.21913835,0.221580464,0.26688184,0.225027482
NA,2017,"Tottori","Jul",76,"GmJMC076","D1",148,NA,0.062650154,0.090893611,0.171407965,0.223200018,0.200983307,0.248839791,0.268825319,0.336305858,0.192923664,0.31856762,0.3396125,0.335467648,0.3346028,0.302244141,0.37176911,0.327912253
NA,2017,"Tottori","Jul",36,"GmWMC036","D1",149,NA,0.023633103,0.034161757,0.069732525,0.112885828,0.109544344,0.13434993,0.170411665,0.200521699,0.139435081,0.18997885,0.1329625,0.161510679,0.059348595,0.007349402,0.007930766,0.002446139
NA,2017,"Tottori","Jul",129,"GmWMC129","D1",150,NA,0.034943127,0.055338712,0.11905432,0.167184766,0.170787765,0.211074578,0.227828852,0.259406413,0.234737702,0.262733023,0.26123125,0.287764221,0.297261346,0.268852294,0.300102775,0.287598503
NA,2017,"Tottori","Jul",169,"GmWMC169","D1",151,NA,0.039045996,0.108426963,0.160694192,0.277436648,0.283117135,0.3124689,0.393633862,0.412577959,0.332029014,0.363464445,0.42895,0.374650086,0.398824068,0.310432333,0.383093606,0.373809769
NA,2017,"Tottori","Jul",81,"GmJMC081","D1",152,NA,0.045695972,0.096388784,0.164488653,0.260341488,0.254870568,0.303332286,0.331160421,0.3266961,0.336665859,0.324869163,0.34804375,0.306138155,0.3016345,0.319469301,0.328200552,0.326114384
NA,2017,"Tottori","Jul",43,"GmJMC043","D1",153,NA,0.031368494,0.065310992,0.178848085,0.29775485,0.288280019,0.328836279,0.326906528,0.356751543,0.251203654,0.240364545,0.30185625,0.310822053,0.229458615,0.186650835,0.268929657,0.229833324
NA,2017,"Tottori","Jul",121,"GmJMC121","D1",154,NA,0.025941419,0.068394957,0.149527812,0.248072398,0.241862924,0.275709777,0.277824205,0.328071978,0.289926462,0.31089386,0.35273125,0.332186273,0.359757858,0.358512997,0.413803615,0.396732596
NA,2017,"Tottori","Jul",9,"GmJMC009","D1",155,NA,0.027164319,0.072592245,0.122712379,0.211520025,0.191298149,0.233920201,0.18280675,0.234726161,0.131954305,0.116478618,0.16854375,0.18396869,0.185123886,0.134775643,0.20030972,0.171964422
NA,2017,"Tottori","Jul",74,"GmWMC074","D1",156,NA,0.011179775,0.028785656,0.082882937,0.183605862,0.17861081,0.222975896,0.229205315,0.267020078,0.174829665,0.169315653,0.22466875,0.239319838,0.11971508,0.154956541,0.229000857,0.193322758
NA,2017,"Tottori","Jul",100,"GmJMC100","D1",157,NA,0.054118792,0.12264416,0.25045924,0.379027662,0.393280374,0.457730416,0.518636079,0.537946794,0.518821739,0.525252885,0.58498125,0.544725859,0.567633452,0.50826704,0.604322892,0.593728884
NA,2017,"Tottori","Jul",25,"GmJMC025","D1",158,NA,0.049437035,0.167564072,0.248128002,0.366095836,0.371173893,0.41553186,0.380201242,0.422116427,0.377634961,0.360906525,0.37586875,0.424100051,0.300663735,0.183784968,0.29348898,0.26048353
NA,2017,"Tottori","Jul",164,"GmWMC164","D1",159,NA,0.059256423,0.161509261,0.219911347,0.325272506,0.328681893,0.347575743,0.379225959,0.402818495,0.365723421,0.407015698,0.41188125,0.430839219,0.429266495,0.381619675,0.447769868,0.426068975
NA,2017,"Tottori","Jul",13,"GmJMC013","D1",160,NA,0.030760661,0.079915173,0.151009636,0.243280316,0.225000761,0.268650782,0.222592759,0.256469306,0.173531348,0.161162283,0.1735125,0.250372426,0.238261472,0.111459267,0.214123435,0.207766213
NA,2017,"Tottori","Jul",188,"GmWMC188","D1",161,NA,0.026556487,0.054790981,0.109859572,0.225125914,0.213567497,0.26480637,0.285840893,0.298693781,0.288525104,0.273710763,0.33626875,0.339772247,0.349060596,0.386073253,0.442871028,0.399740569
NA,2017,"Tottori","Jul",12,"GmWMC012","D1",162,NA,0.037649428,0.07769448,0.162281417,0.263185017,0.267726204,0.289492403,0.287514782,0.314220525,0.228606763,0.237273725,0.26395,0.31676734,0.299372524,0.231406294,0.317758859,0.27949945
NA,2017,"Tottori","Jul",86,"GmWMC086","D1",163,NA,0.05298996,0.182751706,0.255940128,0.35090958,0.364442057,0.393504197,0.278446726,0.269493807,0.042586845,0.028203733,0.05345,0.126668124,0.055663459,0.019491891,0.048532523,0.042500581
NA,2017,"Tottori","Jul",175,"GmWMC175","D1",164,NA,0.067404272,0.212942411,0.292179713,0.457247361,0.477091732,0.508337601,0.596492705,0.628013317,0.614412875,0.601244425,0.6456375,0.64568988,0.70265457,0.556347704,0.618512884,0.580841276
NA,2017,"Tottori","Jul",153,"GmWMC153","D1",165,NA,0.046137374,0.13008616,0.206395129,0.336725922,0.356141269,0.375738106,0.391752465,0.450261324,0.423076042,0.452019103,0.47275625,0.477263615,0.524457985,0.499749323,0.567563504,0.514268269
NA,2017,"Tottori","Jul",226,"Houjaku Kuwazu","D1",166,NA,0.050363256,0.126198459,0.184713379,0.260811634,0.284192057,0.304968206,0.304246763,0.343798331,0.272935001,0.278520185,0.32751875,0.331066019,0.329211757,0.306288309,0.353201277,0.298074546
NA,2017,"Tottori","Jul",68,"GmJMC068","D1",167,NA,0.040015633,0.108045933,0.165015662,0.261678287,0.270608949,0.299520593,0.294037419,0.303206375,0.264176516,0.24678599,0.3215,0.301710064,0.330088273,0.310881685,0.337455524,0.303554588
NA,2017,"Tottori","Jul",105,"GmJMC105","D1",168,NA,0.074459469,0.165176678,0.213667846,0.343409914,0.359127164,0.37932895,0.415712607,0.407045932,0.349844803,0.374295638,0.3954375,0.404376519,0.433460576,0.36996648,0.415265307,0.341828449
NA,2017,"Tottori","Jul",1135,"Nagoyadai2","D1",169,NA,0.02094851,0.071967117,0.102686056,0.167162108,0.175136314,0.190134802,0.202042649,0.251856908,0.26046704,0.22237917,0.23005625,0.24384496,0.258506157,0.179880598,0.204065256,0.183131953
NA,2017,"Tottori","Jul",32,"GmJMC032","D1",170,NA,0.020167011,0.073729382,0.161475404,0.247500294,0.241233172,0.288559929,0.294224175,0.314170623,0.329411773,0.286553653,0.31418125,0.316440967,0.299551597,0.307236941,0.307353348,0.26082063
NA,2017,"Tottori","Jul",18,"GmWMC018","D1",171,NA,0.059835311,0.119655453,0.175692234,0.286573325,0.297248562,0.332206274,0.309973957,0.332720021,0.226071954,0.241923278,0.30563125,0.285629563,0.225000638,0.242180757,0.268140922,0.234933048
NA,2017,"Tottori","Jul",52,"GmJMC052","D1",172,NA,0.024190282,0.115982082,0.20522951,0.283707138,0.28319314,0.314374746,0.265982473,0.294209703,0.106863821,0.110177075,0.17363125,0.233745029,0.189308541,0.029817002,0.044820403,0.025956731
NA,2017,"Tottori","Jul",131,"GmJMC131","D1",173,NA,0.075074538,0.137170944,0.235045791,0.407162736,0.417574701,0.43618535,0.468315631,0.468019414,0.392575906,0.398995553,0.5312,0.542397141,0.562072761,0.477910816,0.545696009,0.497007
NA,2017,"Tottori","Jul",80,"GmJMC080","D1",174,NA,0.039342676,0.1026996,0.188861246,0.305605709,0.333405036,0.360663103,0.377067887,0.396003266,0.337036807,0.368193933,0.4143125,0.426860993,0.445232276,0.411975899,0.466873172,0.430105536
NA,2017,"Tottori","Jul",92,"GmJMC092","D1",175,NA,0.029096358,0.085154341,0.179430894,0.246605318,0.257965041,0.323568617,0.322936227,0.33674072,0.256685435,0.276508488,0.32364375,0.319484177,0.278948765,0.310492246,0.36713077,0.253214262
NA,2017,"Tottori","Jul",20,"GmWMC020","D1",176,NA,0.040905673,0.106021709,0.174545215,0.292152759,0.297661158,0.31000684,0.364534464,0.371230339,0.287216483,0.312878913,0.2957625,0.371942069,0.381463403,0.20420552,0.29506645,0.180685814
NA,2017,"Tottori","Jul",41,"GmJMC041","D1",177,NA,0.066499759,0.19415285,0.237587832,0.322049462,0.34601637,0.368654572,0.303693411,0.191289774,0.098630845,0.101330935,0.14955,0.146515149,0.110459828,0.106865891,0.153644111,0.103766418
NA,2017,"Tottori","Jul",77,"GmJMC077","D1",178,NA,0.084163079,0.21328772,0.270262359,0.393488875,0.424235962,0.450098849,0.45412907,0.468283183,0.448609602,0.47603957,0.502925,0.459921726,0.475184608,0.419874509,0.48886368,0.42622456
NA,2017,"Tottori","Jul",59,"GmJMC059","D1",179,NA,0.053778695,0.14401163,0.205613916,0.298502551,0.324116188,0.345334532,0.335545736,0.343769816,0.231708297,0.259349108,0.34243125,0.325323613,0.33035217,0.329075448,0.378230947,0.283449575
NA,2017,"Tottori","Jul",166,"GmWMC166","D1",180,NA,0.02154187,0.102014936,0.202197661,0.309848344,0.333144449,0.365726275,0.358717351,0.325184774,0.094251603,0.128229063,0.2992125,0.334294468,0.317298683,0.317302426,0.394584533,0.329640973
NA,2017,"Tottori","Jul",103,"GmWMC103","D1",181,NA,0.03272888,0.110856032,0.166224681,0.257180753,0.270695812,0.293369534,0.278668067,0.216419146,0.078682108,0.07913565,0.1751875,0.172863177,0.149526039,0.053802413,0.117101806,0.068604253
NA,2017,"Tottori","Jul",168,"GmWMC168","D1",182,NA,0.024783643,0.093691803,0.154053885,0.248638838,0.245815163,0.272159831,0.290655055,0.256433662,0.208122212,0.193629215,0.3389375,0.266011881,0.269175144,0.302793349,0.384902631,0.357352355
NA,2017,"Tottori","Jul",116,"GmJMC116","D1",183,NA,0.032533506,0.108974694,0.167725105,0.274542139,0.279420054,0.333294161,0.314421523,0.29500814,0.237138557,0.167237343,0.3591625,0.351583432,0.341878823,0.334747269,0.40735625,0.297348484
NA,2017,"Tottori","Jul",73,"GmWMC073","D1",184,NA,0.059184062,0.138945117,0.212229423,0.308273641,0.324811087,0.35171462,0.349842968,0.361734644,0.291059913,0.285780948,0.3193875,0.363156453,0.355639177,0.32677876,0.403767144,0.317496715
NA,2017,"Tottori","Jul",53,"GmJMC053","D1",185,NA,0.024161338,0.094310978,0.177589464,0.264997625,0.27035922,0.298694453,0.311481841,0.30194456,0.209276271,0.157485273,0.28959375,0.298234629,0.248600587,0.188957509,0.278640503,0.204040822
NA,2017,"Tottori","Jul",112,"GmJMC112","D1",186,NA,0.031382966,0.119345866,0.201025842,0.306976494,0.321700327,0.351812776,0.354027693,0.373112368,0.371514326,0.346944545,0.4036,0.402303607,0.394997559,0.359361773,0.439267451,0.367620952
NA,2017,"Tottori","Jul",19,"GmWMC019","D1",187,NA,0.021997744,0.075158246,0.121143754,0.208704818,0.205000693,0.2273847,0.191750302,0.247943142,0.137013618,0.107605833,0.108125,0.154021735,0.09755714,0.064017682,0.09867146,0.079581625
NA,2017,"Tottori","Jul",139,"GmJMC139","D1",188,NA,0.0561449,0.109528379,0.202501466,0.330393123,0.335115139,0.348311907,0.35798416,0.356088555,0.308958134,0.316622535,0.3995125,0.415579062,0.415223394,0.395359861,0.443464389,0.446217206
NA,2017,"Tottori","Jul",162,"GmWMC162","D1",189,NA,0.010311443,0.064673957,0.147159374,0.262958441,0.253399336,0.310170432,0.323143734,0.382401325,0.346928743,0.329185653,0.41320625,0.438760387,0.455005897,0.476862328,0.511092979,0.485761676
NA,2017,"Tottori","Jul",28,"GmJMC028","D1",190,NA,0.043952071,0.116910843,0.207920354,0.325312156,0.32790556,0.370674933,0.399125881,0.42125383,0.434905149,0.415102455,0.48929375,0.449610094,0.464232874,0.439735867,0.539661102,0.471949204
NA,2017,"Tottori","Jul",144,"GmWMC144","D1",191,NA,0.027251153,0.082981277,0.154456891,0.253668825,0.257286429,0.298007367,0.305975988,0.328998735,0.36046833,0.37063195,0.40915625,0.414652867,0.427032794,0.447874131,0.482691287,0.466460518
NA,2017,"Tottori","Jul",49,"GmJMC049","D1",192,NA,0.015832587,0.056511571,0.14323471,0.248695482,0.23285095,0.27523536,0.243744639,0.20427863,0.139775117,0.156272925,0.2265125,0.21297181,0.178253134,0.229748685,0.27408176,0.196615969
NA,2017,"Tottori","Jul",136,"GmWMC136","D1",193,NA,0.012482273,0.068359235,0.12958829,0.249403532,0.229012718,0.2531668,0.29258487,0.294459215,0.190491897,0.236540988,0.3292,0.320974909,0.285913766,0.328236658,0.347947869,0.320219449
NA,2017,"Tottori","Jul",186,"GmWMC186","D1",194,NA,0.004450202,0.059887262,0.131311918,0.224474508,0.192666232,0.233912021,0.233341622,0.165989308,0.051201073,0.06725198,0.22395625,0.199978624,0.192107737,0.223198131,0.278068851,0.239298066
NA,2017,"Tottori","Jul",84,"GmWMC084","D1",195,NA,0.033409074,0.082975323,0.187119018,0.289609443,0.279479772,0.300273116,0.321331506,0.364308177,0.219786453,0.293867705,0.3139625,0.393553274,0.310625854,0.277779421,0.323005032,0.292119106
NA,2017,"Tottori","Jul",137,"GmJMC137","D1",196,NA,0.051788768,0.153346875,0.20209846,0.303294634,0.292118251,0.325122741,0.344420119,0.316451871,0.271173,0.265104428,0.40279375,0.414696972,0.427560589,0.488655322,0.521382713,0.464342836
NA,2017,"Tottori","Jul",179,"GmJMC179","D1",197,NA,0.033148574,0.07055016,0.139347248,0.234608119,0.238817311,0.292052618,0.310886987,0.324600204,0.270317759,0.324842518,0.3957,0.39389729,0.392188939,0.423659051,0.475918297,0.419672711
NA,2017,"Tottori","Jul",223,"C1329","D1",198,NA,0.018249444,0.032334002,0.079032675,0.11252897,0.088979671,0.15519973,0.156972129,0.220582424,0.137250612,0.170194938,0.24940625,0.290966207,0.269806612,0.348187886,0.390980955,0.335509978
NA,2017,"Tottori","Jul",152,"GmWMC152","D1",199,NA,0.024117921,0.03304248,0.067878695,0.095751018,0.068990461,0.106187567,0.139624543,0.204428336,0.201053599,0.19743945,0.231425,0.256776399,0.285291723,0.304860368,0.330762131,0.295576546
NA,2017,"Tottori","Jul",83,"GmWMC083","D2",1,NA,0.027931346,0.100068109,0.199252614,0.31201781,0.341944695,0.364957393,0.402245403,0.451537397,0.355182327,0.382422363,0.4187,0.453094349,0.403725016,0.282462667,0.33358421,0.31181787
NA,2017,"Tottori","Jul",89,"GmWMC089","D2",2,NA,0.026274279,0.085719933,0.184812581,0.303198339,0.341846975,0.372621678,0.374086703,0.431640637,0.23865326,0.249637005,0.3176125,0.382668284,0.274292865,0.173679541,0.243140196,0.217377896
NA,2017,"Tottori","Jul",110,"GmJMC110","D2",3,NA,0.061260823,0.145898922,0.235665801,0.361960824,0.392004582,0.409937013,0.418804461,0.487844885,0.307391911,0.370871755,0.459375,0.508621915,0.460199017,0.32986431,0.423731544,0.382721321
NA,2017,"Tottori","Jul",178,"GmWMC178","D2",4,NA,0.034024142,0.081409526,0.168159112,0.236573666,0.267145311,0.29508725,0.293304228,0.381068221,0.213974941,0.291296463,0.3742625,0.403529712,0.344310447,0.318620525,0.375560826,0.340886297
NA,2017,"Tottori","Jul",154,"GmWMC154","D2",5,NA,0.036086431,0.107331501,0.194342135,0.294520478,0.318090109,0.349023532,0.363579932,0.430257631,0.346609316,0.430303428,0.46995,0.509645139,0.495127697,0.445427659,0.52218592,0.500066834
NA,2017,"Tottori","Jul",22,"GmWMC022","D2",6,NA,0.033951781,0.093120258,0.15623012,0.270339154,0.299240968,0.3149146,0.36936246,0.41943596,0.325661081,0.401087185,0.42830625,0.485167142,0.439228615,0.366860958,0.404693365,0.394381537
