"ID","year","place","sowing","varietyID","variety","block","plot","ind","CanopyArea_20170726","CanopyArea_20170802","CanopyArea_20170809","CanopyArea_20170812","CanopyArea_20170813","CanopyArea_20170814","CanopyArea_20170819","CanopyArea_20170829","CanopyArea_20170904","CanopyArea_20170905","CanopyArea_20170909","CanopyArea_20170910","CanopyArea_20170911","CanopyArea_20170919","CanopyArea_20170920","CanopyArea_20170921"
NA,2017,"Tottori","Jul",158,"GmJMC158","C1",70,NA,0.055312748,0.136688702,0.231834139,0.327662882,0.354583175,0.431367565,0.561098928,0.793909949,0.978415511,0.99162032,1.06609375,1.142826983,1.137048211,1.195356205,1.212415791,1.219447732
NA,2017,"Tottori","Jul",85,"GmJMC085","C1",71,NA,0.10765146,0.221063122,0.354397716,0.49875042,0.525142926,0.60405528,0.708650239,0.938484041,1.062383622,1.07459285,1.0392625,1.174740999,1.1427597,1.175994126,1.219601238,1.204416511
NA,2017,"Tottori","Jul",10,"GmWMC010","C1",72,NA,0.059683353,0.123763437,0.20149085,0.314255248,0.307140018,0.38259261,0.40671372,0.421132639,0.501830278,0.473761423,0.43885625,0.494367341,0.508341406,0.539541939,0.5626719,0.524873966
NA,2017,"Tottori","Jul",76,"GmJMC076","C1",73,NA,0.102282274,0.176250374,0.252108466,0.356132157,0.357053324,0.437723114,0.538307743,0.6887159,0.712889159,0.74147706,0.72331875,0.835127528,0.778411916,0.796741038,0.808938091,0.795842183
NA,2017,"Tottori","Jul",27,"GmWMC027","C1",74,NA,0.091652443,0.156299861,0.288552654,0.439580098,0.463448906,0.530430701,0.684697014,0.735709609,0.85958863,0.844180213,0.78705,0.907617685,0.863122917,0.847637642,0.869764748,0.83530886
NA,2017,"Tottori","Jul",16,"GmJMC016","C1",75,NA,0.105878615,0.194754163,0.278266688,0.401792885,0.415169699,0.494538616,0.579428713,0.555761915,0.690570478,0.64683402,0.63170625,0.676157269,0.668988827,0.717844813,0.718096092,0.677865686
NA,2017,"Tottori","Jul",49,"GmJMC049","C1",76,NA,0.0558844,0.105140576,0.221641175,0.335796961,0.345641776,0.420243309,0.549347115,0.664163969,0.74126665,0.759089405,0.723425,0.835480364,0.796074179,0.682585659,0.710295576,0.673137637
NA,2017,"Tottori","Jul",120,"GmWMC120","C1",77,NA,0.074683788,0.123144262,0.228523286,0.33745663,0.346635265,0.418836418,0.539573535,0.654910656,0.798608966,0.816362833,0.79216875,0.820925879,0.852661278,0.796131917,0.854807729,0.865042844
NA,2017,"Tottori","Jul",79,"GmJMC079","C1",78,NA,0.137731927,0.237501011,0.32982672,0.483938014,0.498666181,0.57276831,0.625958699,0.744634992,0.756753712,0.80451913,0.76701875,0.911807612,0.787233622,0.814874888,0.862615481,0.849086759
NA,2017,"Tottori","Jul",167,"GmJMC167","C1",79,NA,0.123773491,0.234166995,0.362891853,0.538010376,0.562016015,0.689074043,0.844906252,1.139861208,1.324973307,1.340483305,1.35279375,1.349262506,1.363349485,1.24903879,1.295370442,1.266356549
NA,2017,"Tottori","Jul",149,"GmJMC149","C1",80,NA,0.080241113,0.196450939,0.300853652,0.432550577,0.442748511,0.544270584,0.700854893,0.84568002,1.077994334,1.072741023,1.1308375,1.12888114,1.189318706,1.214298888,1.223175872,1.216967018
NA,2017,"Tottori","Jul",93,"GmJMC093","C1",81,NA,0.121718438,0.217621941,0.326466266,0.453497528,0.465131865,0.54127685,0.648902057,0.77789131,0.962588414,0.958540553,0.9677875,0.900058173,1.01179129,1.078065347,1.114518594,1.097106217
NA,2017,"Tottori","Jul",180,"GmJMC180","C1",82,NA,0.065341983,0.13908205,0.204745902,0.316107506,0.324887092,0.39567997,0.518788251,0.638457155,0.824224959,0.821292158,0.8187375,0.833989632,0.820220772,0.817860582,0.846348728,0.782349523
NA,2017,"Tottori","Jul",34,"GmJMC034","C1",83,NA,0.095632298,0.212966226,0.305187522,0.436572301,0.459502096,0.514153297,0.635178927,0.650269742,0.762379751,0.783549515,0.8047,0.788447326,0.787761417,0.71306171,0.758972821,0.642496075
NA,2017,"Tottori","Jul",171,"GmWMC171","C1",84,NA,0.079401725,0.176357539,0.256219133,0.380964886,0.399252164,0.446009049,0.576675787,0.749468386,1.003578124,1.02076995,1.2027125,1.212406242,1.239883295,1.267062798,1.279451022,1.250037432
NA,2017,"Tottori","Jul",62,"GmJMC062","C1",85,NA,0.086131298,0.189366155,0.264570667,0.377662541,0.383068613,0.442360948,0.550889584,0.563282905,0.789603183,0.795952763,0.8193125,0.744633915,0.867213324,0.838321077,0.885452613,0.822421253
NA,2017,"Tottori","Jul",58,"GmJMC058","C1",86,NA,0.073453651,0.191694013,0.293915741,0.391081505,0.410989446,0.468838313,0.574925811,NA,0.762781611,0.779619378,0.77286875,0.774457378,0.790513488,0.725473811,0.791810243,0.76603905
NA,2017,"Tottori","Jul",133,"GmJMC133","C1",87,NA,0.098924723,0.177393466,0.250521241,0.416792216,0.427791891,0.475504687,0.56776682,NA,0.994201393,0.981268738,1.032925,1.011227976,1.127943757,1.110818115,1.130792583,1.089033095
NA,2017,"Tottori","Jul",225,"UA-4805","C1",88,NA,0.054914763,0.116291669,0.192004697,0.314391193,0.325402837,0.396350698,0.458604304,NA,0.673280198,0.640612413,0.63545625,0.650250285,0.678404302,0.690723923,0.69871058,0.591144448
NA,2017,"Tottori","Jul",189,"GmWMC189","C1",89,NA,0.061173989,0.156549912,0.251798461,0.36837859,0.361309582,0.452928991,0.54770781,NA,0.920351908,0.911938448,1.06734375,1.041792395,1.15881973,1.116060555,1.142869634,1.15317725
NA,2017,"Tottori","Jul",65,"GmJMC065","C1",90,NA,0.108194167,0.228725405,0.291175296,0.398496204,0.424958005,0.480935941,0.569336956,NA,0.749592363,0.73497568,0.73930625,0.631311813,0.773982213,0.764217939,0.836572757,0.738924077
NA,2017,"Tottori","Jul",73,"GmWMC073","C1",91,NA,0.103353216,0.231630762,0.297803203,0.433632478,0.451233881,0.528704805,0.602717915,NA,0.800834652,0.782323845,0.79135625,0.703466775,0.796234402,0.837242632,0.853570356,0.754430695
NA,2017,"Tottori","Jul",7,"GmJMC007","C1",92,NA,0.087043047,0.229225507,0.281527941,0.364577777,0.366087014,0.414468512,0.424925918,NA,0.446528174,0.397077113,0.41161875,0.455740619,0.462875689,0.406603646,0.444622165,0.387535806
NA,2017,"Tottori","Jul",139,"GmJMC139","C1",93,NA,0.111971411,0.214377229,0.278694495,0.443120348,0.459849546,0.540647021,0.667349429,NA,1.076067467,1.08668968,1.14844375,1.059787031,1.217093886,1.15916839,1.181510408,1.171285592
NA,2017,"Tottori","Jul",8,"GmJMC008","C1",94,NA,0.062556085,0.167695051,0.22259599,0.327175744,0.326097736,0.390821288,0.399450975,NA,0.467136374,0.433700665,0.50159375,0.385746778,0.548312407,0.617219922,0.657710837,0.614490811
NA,2017,"Tottori","Jul",81,"GmJMC081","C1",95,NA,0.098107044,0.219360392,0.323775422,0.471363046,0.482167754,0.53494584,0.646667898,NA,0.873293083,0.856876555,0.90088125,0.709226823,0.905346469,0.91434145,0.95677885,0.939766766
NA,2017,"Tottori","Jul",23,"GmJMC023","C1",96,NA,0.110227511,0.23850717,0.365371893,0.537891424,0.56722233,0.664085365,0.70255645,NA,0.807418972,0.794100935,0.8152125,0.677039359,0.82369856,0.796870851,0.826992161,0.813544276
NA,2017,"Tottori","Jul",119,"GmWMC119","C1",97,NA,0.086333909,0.204541882,0.291844907,0.443839726,0.447124204,0.54946463,0.625363846,NA,0.808315429,0.826128225,0.8735125,0.727662504,0.898598241,0.883525888,0.921170002,0.880523532
NA,2017,"Tottori","Jul",183,"GmWMC183","C1",98,NA,0.057252023,0.140582357,0.232466549,0.37252493,0.395354214,0.496616234,0.630655274,NA,1.122724432,1.173472445,1.27010625,1.179080882,1.266602886,1.108870923,1.147580335,1.133746438
NA,2017,"Tottori","Jul",94,"GmWMC094","C1",99,NA,0.087216713,0.196272331,0.26165662,0.375017266,0.372921999,0.461264003,0.608818621,NA,0.86921266,0.866308885,0.909725,0.666022055,0.954440773,0.814006141,0.84398976,0.783983164
NA,2017,"Tottori","Jul",1134,"Nagoyadai1","C1",100,NA,0.036831749,0.071425339,0.129011681,0.212941789,0.207867152,0.260340309,0.304862368,NA,0.479521902,0.464169223,0.49905625,0.280663396,0.515108485,0.491091808,0.502728048,0.455491789
